Loyalty#,Cluster,PCA1,PCA2,PCA3,TSNE1,TSNE2,TSNE3,UMAP1,UMAP2,UMAP3
158400,4,0.8958418959238614,0.5889822672757314,-0.4156819549009062,10.613798,-3.3890367,-4.6742754,8.830329,2.9556248,4.284452
662880,4,0.8701906392103114,0.6372078950815823,-0.41613721533849873,8.327837,-3.2920735,-1.9005471,8.840115,3.1426475,4.1648197
179489,4,-0.4931033898387244,0.5931964858256195,-0.6866085810672318,3.2587907,13.718572,-5.447163,11.424165,5.971812,3.3410046
508501,4,1.5088381312401464,0.7263041852750168,-0.2767054723860737,17.817846,4.719854,-0.6676494,9.938801,1.502738,3.7890313
382953,2,-0.1754816887345626,-1.9019333155844038,-0.06266494316927217,-11.074198,-24.217514,-10.78256,-5.717801,5.0306735,4.8831873
845180,2,-1.1765398222291386,-1.9786501229229936,-0.45081505243382,-10.754112,-14.330271,-9.704241,-5.2654605,4.1749773,3.347341
209357,4,0.8748029800547726,0.4863578908285588,-0.46347944708861427,8.1191635,-4.820197,-5.103017,8.847819,3.7253163,4.375381
705243,4,-0.5981614676904352,0.45545426515218845,-0.4400786686389699,-17.248898,11.627126,-3.5319645,0.80169123,-0.23154429,11.962493
371580,5,1.34549517605413,-1.1819653137287187,-0.01579380410707635,-5.414948,-7.122075,16.090141,2.348399,-4.17614,3.403566
173343,4,0.257035327967387,0.609856765610482,-0.6561406053418282,-5.855564,8.30339,-4.3647814,10.181786,7.416362,3.3611228
771259,4,-0.5631966376582693,0.6175983729028809,-0.3738465799815084,-16.426567,13.154672,-1.4776411,0.62867343,-0.70275366,12.088567
404434,2,1.5562856490584436,-1.856886124962311,-0.061559451527366596,15.571296,-15.784144,-2.277068,3.6560779,12.62759,3.0914338
164226,4,1.0115323069170188,0.6022282691179504,-0.3905507164399811,12.734025,-3.7494054,-4.0338626,8.800629,2.5909162,4.2164173
794620,4,-1.7034539701679463,0.5017556671708473,-0.6710871765272336,-15.991518,1.2477475,-12.200231,1.528888,2.6383038,12.157055
101148,5,1.0649588670479206,-1.2296459360749366,-0.04057564177603276,-5.3040247,-6.9291472,16.152523,2.329949,-4.1748414,3.4061003
442018,5,0.436269367421302,-1.2993467655405972,-0.4029926272026381,-2.6295047,-3.0479865,23.363295,1.0848228,-3.732527,3.3973982
804137,5,1.16919727285386,-1.2355504292324408,-0.07354774753191654,-5.005938,-6.7674065,16.692608,2.3377376,-4.146273,3.3831832
743879,5,0.9713909994496139,-1.1460170282201916,-0.35101904653855437,-2.0189297,-6.5217795,21.130953,1.6089587,-3.8512897,3.5362735
403282,5,-1.216779472806643,-1.3128472035779528,-0.39571014765397833,-6.4563203,-6.380882,1.9092765,4.7858596,9.412952,16.536007
203947,4,-1.0396152095130664,1.2101141254414711,-0.7024380074045548,-8.349409,0.5710034,-2.0800264,-0.27005336,3.9982564,12.489665
360472,4,1.2231549652760376,1.304803721639436,-0.3854333218003788,13.587963,19.19401,9.570646,16.994467,2.8814769,4.9036264
568798,4,-1.3312862543616137,1.1983734722318673,-0.7123220148885729,-8.264895,1.6134434,-1.5074114,-0.28872412,4.0604873,12.432649
569369,4,0.4591321288290528,1.245963321172292,-0.670414766013284,8.9952345,20.61961,5.3485413,16.925629,3.6892579,5.0539303
858961,4,0.5581313994772142,1.277206023515888,-0.4639955041236022,12.3744,19.146946,7.7648377,16.988026,3.1335726,4.9849524
411734,2,-0.5808470279576518,-1.9340358545163845,-0.2344036563134735,-10.208621,-20.449986,-10.082312,-5.605336,4.7637043,4.499876
318902,2,0.7501354874671169,-1.9043984687224895,-0.21733042617887957,6.508277,-17.66512,0.2413537,2.096715,12.00803,3.827877
591367,2,0.9727062849757598,-1.9167278517908781,-0.4014998914579355,4.3559413,-22.97737,-1.0634983,1.0861176,12.466297,3.1828551
747993,2,0.6086500940808286,-1.9268140479956342,-0.3664922232874418,1.8819667,-19.002947,-1.8879594,0.8847884,11.995001,3.5538235
251324,2,1.1029531871250415,-1.8671942667421109,-0.02362150512818801,17.575396,-18.238121,-0.596629,3.966908,12.896497,3.2276795
394946,2,-0.023033197873928886,-1.9277750134337237,-0.29123373381318596,0.5216898,-21.104225,-0.066715874,0.45616636,12.256828,3.2726786
190529,2,1.0153578041139146,-1.8966963975904867,-0.21920889889145803,8.112256,-16.097801,-1.575012,2.4106665,12.089338,3.6756608
497576,2,0.29033249688789925,-1.9401150827951676,-0.4352491984588399,-2.1794798,-20.862394,-2.5855923,0.25421375,12.08669,3.3107243
331669,2,0.034619045530805755,-1.9257377621687437,-0.33212300806287187,0.03451762,-22.83374,-2.6323845,0.44264215,12.184166,3.0550578
488853,2,1.2647754777695372,-1.8666617065611,-0.06219322238867919,15.5142765,-18.229637,-0.91077954,3.7747035,12.770641,3.1428618
232755,4,-1.1288403335533275,0.4911566330181965,-0.6577284147914111,-12.151776,6.7069654,-6.947792,1.5531974,1.5344174,11.779862
350001,2,0.678866024338769,-1.9056701432681573,-0.21370750649078263,6.7560253,-17.690735,0.3781407,2.2164469,12.0106735,3.791657
706970,0,-3.577424962034762,-1.9972561898863577,-0.2654596290382531,-21.692188,-16.987219,4.4155364,-0.95699483,0.9779245,2.5732176
408561,1,0.8128398145684901,2.5426421001243624,-0.7779315915970498,1.1730756,29.74237,0.42235482,1.0303607,4.6782007,-4.5603266
426124,1,0.4399305454680549,2.4683753466572242,-0.8367478581611009,2.5480711,29.079689,0.86287594,1.1905771,4.7966733,-4.582959
950304,1,-1.1242917728484183,2.50299723716537,-0.5748102840633748,-5.132819,17.86347,-18.219255,10.348209,1.4565306,14.649132
829476,4,0.592614491707247,1.2310877569324026,-0.8072253615317091,8.351536,21.944168,7.202634,16.901169,3.6669395,5.028098
626762,4,-1.1703037158219658,0.5894842976328822,-0.6233573467551785,-18.328863,5.4288936,-9.777197,1.6205271,1.6127343,11.7872305
461974,4,-1.3657238890895484,0.44659802719509084,-0.6035078049302298,-18.710981,4.6186976,-10.555859,1.7761773,1.8743453,11.793074
819718,4,1.045726180899549,0.6835488154796153,-0.2695849978175929,21.126705,-1.033314,-1.8603054,9.276403,1.255361,4.1101055
165260,2,1.1753818616285194,-1.88387522190163,-0.23962513367898167,7.7863374,-24.398249,-1.8470176,1.79579,12.798991,2.6724968
551828,4,1.2476906081207475,0.5329309688274614,-0.3164244077516432,17.14814,-2.6577358,-3.225644,8.9566765,1.672488,4.234745
853641,4,0.7921303029768728,0.5120340936028595,-0.39770884715522803,9.26373,-0.1491337,-5.963984,9.195121,3.6670296,4.2393503
617171,2,0.9569754788975601,-1.8882494877390834,-0.14429753970379466,11.452268,-15.556626,-0.8684584,3.2107623,12.268858,3.5290158
924736,3,-3.751774419568247,2.418419068655064,-0.7657555347127528,-25.712248,16.280611,5.04147,8.178297,4.215216,14.576982
487930,2,0.5061706439919271,-1.9303215189897769,-0.33910136080818454,1.7510353,-18.090973,-0.66512465,1.0323659,12.078673,3.7290394
855050,5,0.29743274785357743,-1.1991530568159328,-0.4358046797640582,-1.4054029,-5.7602334,23.728132,1.0953315,-3.780007,3.4678311
664112,4,0.2504585478060698,0.5429906696209259,-0.606008579137391,-1.4928919,7.0747275,-7.651398,10.202171,6.4014187,4.102306
257301,2,1.0178554075491342,-1.8682004430277142,-0.01973048064677198,16.933348,-19.310982,-0.38346934,3.8759406,12.783669,3.1515758
103823,5,1.1660014547397628,-1.2070497422565982,-0.20237961064686394,-2.6039424,-6.5518093,20.6384,1.7534271,-3.9308174,3.4892745
305910,2,-1.2521701007081474,-1.9739229417546116,-0.41652485035314485,-9.941146,-13.779694,-9.005726,-5.383155,4.1295395,3.2624235
800094,4,-0.6176434159853614,0.6161023017563467,-0.49012196784780476,-17.46032,10.324322,-5.5756245,1.0004463,0.29971984,11.865647
498998,4,0.007058099203578815,0.49331113082791134,-0.726550877564559,0.1957279,17.290169,-7.194859,11.494642,6.233278,3.626509
869283,4,-0.9236371479136006,0.4748035644855656,-0.6595440825272442,-11.700887,3.2477827,-9.737798,0.838995,2.2253454,12.463794
611415,2,1.16532567324157,-1.8727511631125222,-0.08073598671966653,14.12519,-15.178597,-1.3002449,3.599625,12.500636,3.3940773
763177,2,0.8632126358197133,-1.8848886260479676,-0.10069444926278459,11.850324,-16.394625,-0.23775484,3.295968,12.425863,3.5241728
215508,4,1.221508881148818,0.6495084979927264,-0.4790100094597149,6.7793202,-0.06714203,-5.8828487,9.162095,4.156503,4.2913446
475634,4,0.637789941731045,0.6404646696728289,-0.6385887118735808,-2.555402,5.4721417,-12.14291,10.672999,5.928537,4.0917397
726139,4,-0.28318612307577196,0.4772283247811444,-0.32218308426253267,-16.312618,13.839242,-0.76677954,0.5065898,-0.8633587,12.037532
782393,4,0.45941896501352125,0.44658544523703936,-0.6463370836227037,-6.579077,8.530202,-4.0329356,10.262191,7.465862,3.373919
596153,2,0.8716207911906599,-1.8877506555682586,-0.14236153049514974,11.909606,-13.8572445,-2.0862858,3.2360423,12.187041,3.5223908
215051,4,-1.2880729601364558,0.5713253724267139,-0.6060893312704414,-18.694695,4.98284,-10.062325,1.7386702,1.785841,11.81685
579377,4,0.9941030142140675,0.6446242435861211,-0.4812638531872275,5.2451067,0.03759285,-6.810373,9.277768,4.409891,4.464529
126665,2,1.1566769877551744,-1.9024664946249217,-0.3278570107558627,4.221987,-21.71523,-1.7776555,1.350449,12.213306,3.4045925
711490,2,0.244092063702368,-1.9346023550975164,-0.3581345662810193,-0.53682226,-19.401384,-1.906159,0.44757786,11.898025,3.3596318
166955,5,0.35729237688517207,-1.23509992174886,-0.32933835210404966,-3.3091288,-2.99496,22.599688,1.2385417,-3.792247,3.3490245
405602,5,-1.0694423316729549,-1.2519048577262166,-0.42035936288134035,-6.5827346,-6.1820183,1.9804995,4.7930837,9.456665,16.551184
112709,1,-0.8335337705098609,2.3604579709840663,-0.77670543166888,-6.393143,19.208076,-16.77487,10.3804245,1.7245492,14.898404
163645,4,1.0342666715064301,0.5641512951115246,-0.3610221392132182,10.526308,-0.074447334,-2.5712402,9.23421,2.8637784,4.036807
752885,0,-2.805505507406278,0.5375967334705358,-0.023053705525838818,-15.66589,-4.538736,15.164348,0.93559927,10.516454,11.389338
853232,4,0.07985371212135661,0.521841981306189,-0.5023750911372689,0.7934513,7.593586,-8.11283,10.047677,6.2619886,4.2825933
975692,0,-3.7306741444004166,0.4120081648904709,-0.5125127318983622,-28.282646,1.1452256,0.33957735,4.2699575,8.04541,10.818089
262177,4,0.6962619558634673,0.5130847443461394,-0.5731247704144156,-0.080874674,5.008717,-4.682287,9.600741,6.0228086,4.1235557
273391,1,0.6609535412594786,2.4460909842551297,-0.7941336308289632,1.9775202,29.078405,0.7705375,1.1682228,4.7450686,-4.5831637
966688,0,-3.2482241866758756,-1.961587446614915,-0.07563285002613203,-12.499566,-16.101768,7.465811,-0.26657456,2.42055,1.4942433
306869,2,-0.38151010651412604,-1.9358380053786977,-0.27183407197976983,-9.926035,-19.709044,-9.660094,-5.612918,4.6266904,4.3632674
904370,4,-1.8157825962520702,0.46167697490689974,-0.6611538610268277,-13.303089,0.046508957,-12.682358,1.1267103,2.8744323,12.431331
511981,4,0.5291686501118409,0.5017061663289433,-0.3182387792566677,12.490697,10.094816,-2.5903828,11.330601,3.1948724,3.5536637
762044,4,0.6682755701815919,0.5229823584510038,-0.4596256697455676,0.34381384,-3.0991206,-3.741145,9.008693,4.7777286,4.3613887
255032,2,0.2684882806274806,-1.9194979229255742,-0.2978527967190071,0.24195215,-22.6688,-2.6981733,0.5821892,12.153155,3.1380804
419661,2,-1.930982708203548,-1.9888533430667419,-0.3932986906353429,-13.973561,-11.498625,-10.599441,-4.7749944,3.7631898,3.2196922
319193,4,0.23230915400333813,0.5140896880847797,-0.5297054267444851,0.5399958,7.614465,-8.181512,10.12082,6.227363,4.303892
713580,2,0.28413770950551676,-1.9347149502802043,-0.3480348917415944,0.31708026,-19.071627,-1.5855607,0.6612437,11.91053,3.4463828
542182,4,0.5931652542469956,0.5521519209034342,-0.4888136870546343,1.7325921,-0.84803385,-8.321786,9.137492,5.005786,4.4581356
108346,4,-1.592463705302923,0.4292080504480009,-0.593513939440649,-16.884829,2.4226983,-11.701342,1.6419703,2.3016236,12.03204
666608,4,0.5433560251596339,0.43108629480037614,-0.5568215419840875,-1.0963633,3.0503507,-7.8947387,9.709871,5.738586,4.2551837
374736,4,0.5894387147042205,0.5547193452158751,-0.25976112328219136,23.269037,-2.225395,-3.4909794,9.320735,1.750291,4.1022124
883660,2,0.7489152483475726,-1.911192808943711,-0.2447918067296054,4.900148,-17.292679,-0.24194106,1.7803284,11.962736,3.878981
257369,4,-1.1701336402963303,0.5360803182961207,-0.5238125544794672,-17.50776,6.591451,-10.216147,1.4331018,1.5537279,11.847336
656858,0,-3.653262838301779,0.4979091122219811,-0.46652662582108484,-27.74916,1.9611487,2.8162978,4.0505037,8.321716,10.893454
401060,1,0.9729206953778177,2.4994181165880978,-0.7484624367284592,-1.3128392,31.842188,1.9533007,1.0136294,4.28997,-4.5217566
967347,4,0.21233369360962825,0.4789923420930619,-0.6079347033589542,1.3870809,10.096578,-7.2840962,10.629259,6.3976855,3.9469578
979010,4,0.9936696588177686,0.5446453011823853,-0.2476484624829649,21.339407,-1.2696946,-2.182863,9.24156,1.302115,4.15185
747816,0,-3.0389134614655657,0.6041804964968108,-0.13978191473511378,-17.839218,-1.634074,11.102271,1.6156354,9.855646,10.852365
407238,2,1.1752051106132662,-1.8810974764760857,-0.1510058930671294,10.147801,-13.710391,-2.5782588,2.6858437,12.1603985,3.5049322
705490,2,-1.5459120859976903,-1.9827163220997353,-0.4073659144093607,-12.242653,-13.011659,-10.398156,-4.972413,4.0047116,3.2843378
568667,0,-2.911808021278222,0.6626100415147598,-0.07429499301026465,-15.757998,-3.2447424,13.86786,0.9138133,10.369045,11.224665
119519,4,1.2666967694362787,0.6679407789730406,-0.31737148944266774,14.808109,5.377585,-1.2715257,10.262131,2.2549171,3.767489
587196,4,0.2556521949827079,0.5914749240033416,-0.6430329484281438,-6.758004,10.610863,-3.8989136,10.431106,7.178948,3.4603019
539674,4,1.2815680168125914,0.49760178041736786,-0.24781315197935386,18.283764,-2.4393322,1.5503637,8.918689,1.2335521,3.935447
602649,1,0.8869444605646082,2.5283622755792665,-0.5367308743448926,-2.6164422,28.295315,-2.194038,0.83529663,4.0580087,-4.2155137
570637,2,-0.47743749484458337,-1.9068305593374582,-0.04908281081424204,-11.049809,-23.424152,-10.1809225,-5.7106495,4.928426,4.8170934
269154,4,0.8391757742450175,0.6869417879481537,-0.4515412679405825,7.6885366,-5.1145587,-5.4041824,8.941298,3.8878424,4.4143996
539742,4,1.6016530855676991,0.7227358082474118,-0.5024646993632992,12.153433,13.346149,-2.5764008,11.92985,3.7434063,3.2297065
585976,4,-2.412602590083533,0.45411078462790505,-0.5398839779083375,-21.029669,-2.7215889,-12.742012,2.4372358,2.943656,12.169115
666417,4,0.9483389563327062,0.6780538362988868,-0.4759315773180542,5.2001185,1.8514748,-1.1301398,9.382465,4.257143,4.5000625
212604,2,0.8708989878961985,-1.9158002786754587,-0.3128303125870518,2.3257585,-14.454263,-2.6286435,1.0915687,11.777386,3.760607
715645,2,1.1111069328370227,-1.8822160394356042,-0.17919636030752967,8.737383,-21.869019,-2.0621169,2.322491,12.528455,3.1145089
133956,5,0.2655251751916709,-1.2448663361378354,-0.4199798861785412,-2.9410305,-2.7999134,24.159798,1.0329758,-3.7670913,3.385427
458984,4,0.566049031041241,0.42691448107730817,-0.5439892324072045,-2.2768114,3.4065683,-5.073677,9.442395,5.9206986,4.303022
803150,5,0.9495992506527582,-1.1664425129479112,0.01219212348832515,-5.161211,-7.728495,16.391129,2.363559,-4.2419887,3.377867
669978,4,1.1356270006070424,0.6969520430471227,-0.22525495126565204,21.322914,-0.049654223,-1.2123271,9.406638,1.0287412,4.098923
741428,4,0.6208568729866393,0.5416444857696645,-0.5823214659030508,8.715556,12.546945,-3.185967,11.686276,4.50383,3.2620416
942926,4,0.4618449857823985,0.6016933055059512,-0.44606890941910216,4.054208,-2.389268,-5.982054,8.961159,4.6337485,4.2109046
132320,4,-1.0397075863333847,0.5630249309588244,-0.5913876429233738,-16.075747,6.532418,-8.72809,1.3022403,1.3735818,11.851419
930887,0,-3.7378205183019264,0.5261059527950495,-0.5058728680365888,-28.613243,1.2410332,0.97722393,4.292988,8.0352335,10.883669
545541,4,1.194296981029009,0.6769226712717902,-0.29656031437029945,16.072119,4.1111803,-2.6456885,9.762242,1.9055898,4.2230825
397104,4,1.1250115691041207,0.6018869248542904,-0.22570249279286433,16.157011,-3.3945475,2.7381082,8.824534,1.2758436,3.5852327
913949,4,1.2233533657004283,0.593754807557748,-0.26508136466363186,17.824434,-2.3379617,-3.2774873,9.059577,1.4669622,4.213603
144879,4,-1.014585354254338,0.5267523904652703,-0.5431703767939525,-19.37515,7.318843,-8.257363,1.5542926,1.1435591,11.788165
113694,2,1.116939581360276,-1.8854207637059057,-0.14542329793685563,8.688122,-17.260328,-1.1236948,2.6365225,12.13979,3.5658498
895725,5,1.5543641204854983,-1.1001361618635295,-0.03000541259944476,-7.463564,-6.0314097,16.228731,2.0858796,-4.270025,3.4896708
443970,4,-0.3183370589573312,0.5123898973281142,-0.6346544280714145,-0.44221142,12.453403,-8.211551,11.021203,6.559301,3.909353
100642,4,1.182550406024588,0.5329610252429464,-0.19576048038986502,19.635155,-1.540167,1.2214537,9.111082,0.96618193,4.018223
646262,3,-3.1601793799572437,2.4949823698723845,-0.42417527893855245,-25.426605,15.874525,6.9562964,8.163344,4.234404,14.60977
257509,0,-3.290366410281352,0.5745725036543031,-0.26606696775501754,-22.594286,2.4237387,9.210117,2.523344,9.161387,10.627738
342007,4,0.39611725270137277,0.4754776769328621,-0.6347281326701533,3.441509,9.87526,-2.6879547,10.420382,6.648235,3.2283502
643362,4,-0.5507206493028378,0.4954756820728686,-0.31084763502204193,-16.17192,13.246238,-1.2318088,0.55347407,-0.7978827,12.07833
936547,4,1.1773976182627393,0.5510495478899653,-0.34371726730968083,13.328679,3.1570399,-1.8271378,9.586012,2.4908993,3.9623857
980414,4,0.432134531341595,0.5121290262053629,-0.4485269156719424,2.8157897,-2.7711897,-6.4807096,8.949123,4.852176,4.382645
335371,4,0.5159277997839467,0.638626934175325,-0.454631456050687,2.2327077,-3.4088008,-4.719865,8.723004,4.7399545,4.158146
606455,4,0.8312128965304879,0.6685743881819808,-0.30492289737749606,9.258874,-2.6844642,0.59649324,9.007793,2.6696153,3.890496
937638,2,1.1874197898743726,-1.8607273909310336,-0.0065635259216384,15.831206,-19.11508,-0.27263337,3.764717,12.825462,3.1753466
724599,3,-2.832673075833697,2.512734790821499,-0.2473955344063726,-25.146362,15.748413,8.227442,8.212857,4.208265,14.577309
307740,1,0.5434411607417186,2.552992450214276,-0.599135277898142,-1.5837215,31.014927,-0.9097053,0.74708724,4.221201,-4.372422
238753,4,1.1349734127957913,1.229368438097224,-0.3494776470061201,13.640056,18.699675,8.94001,16.979807,2.878161,4.872892
302467,4,0.5190264315231511,1.1748944549559444,-0.6371668282927518,9.087583,21.25558,7.040407,16.933577,3.6418402,5.0367956
573954,4,1.2267803697012316,1.2489988981241789,-0.31570142211166713,13.175495,16.884758,5.8084497,16.745626,3.015932,4.9333005
825490,4,-0.3446262178338768,1.193759259211748,-0.3677729399392414,-10.269444,19.32695,-6.333979,-0.6952887,4.3729367,12.421228
993986,4,1.0759067590236242,1.2118895123874551,-0.48061422555799616,11.668784,20.73262,8.749469,17.027235,3.2003033,4.9873195
342836,4,-1.2554121610102476,0.6166135987362648,-0.6155276710693961,-14.557675,3.8928468,-10.017304,1.2145959,2.0338855,12.14952
554487,4,0.8445860961996877,0.6680749713021925,-0.5966322784428352,-2.0829692,4.9786024,-11.920969,10.468861,5.822084,4.2291965
374984,4,1.3600627124875508,0.5734854893716129,-0.20373040860843059,16.918594,5.845801,-0.34297073,10.204731,1.818943,3.7430012
607993,4,0.41626138115909417,0.6146515748542262,-0.27411582882509133,10.859798,0.38973674,-5.772411,9.519459,2.5049193,4.008774
918478,2,1.5098294578860114,-1.854606862918996,-0.035248026879271054,13.635875,-21.9743,-1.4602572,3.254052,12.742076,2.8709812
541751,2,-1.2533385404563608,-1.9719302528104747,-0.34288955961951967,-14.285396,-14.818392,-11.452733,-4.927898,4.008258,3.6638556
638804,4,0.8897177913485841,0.47381584579796615,-0.3558880217007951,10.31678,-0.44352213,-3.2676678,9.151964,3.1131694,4.062799
266968,2,-0.7275882861540783,-1.9510833846986901,-0.2686424763953281,-13.717146,-17.965862,-10.9517355,-5.241166,4.3522453,4.126761
210630,2,1.1120130636689047,-1.8921709448279238,-0.1873789372258625,8.390867,-14.333027,-1.8099719,2.436028,12.090437,3.8248236
439696,4,0.4447369323103647,0.48633133936101236,-0.5447443780558955,-1.570038,4.887424,-9.178886,10.052775,5.9569006,4.241213
449654,2,1.0356112078624067,-1.891370272071017,-0.16861094263849505,8.609752,-14.21076,-1.8147994,2.5105813,12.067544,3.7799337
615251,2,0.8481323704098577,-1.8989179665509592,-0.18778406052113197,7.9598866,-14.575365,-1.8137593,2.3960645,12.020534,3.7634156
947099,4,1.328099244593135,0.6539895307833758,-0.32801811743610526,15.598546,4.189792,-3.3617864,9.643617,2.0340323,4.376825
373771,4,-0.009386599961027933,0.5510339571495183,-0.6196981381860024,-0.34005034,12.106086,-8.457859,10.937993,6.513271,3.8693037
832625,4,0.9300663618298777,0.6222874278243159,-0.24813595464753624,21.211258,-1.3706957,-2.165387,9.245635,1.32918,4.0862026
153146,4,0.6619784623527155,0.4788409957652607,-0.4030490457515162,3.4387548,-4.211643,-3.620745,8.673791,4.3209157,4.116601
239027,4,1.1550043633317109,0.5028932662245039,-0.3485897204601292,10.260644,-0.59890044,-2.677988,9.170414,3.0028646,4.0367637
792795,4,0.9516876535505803,0.49713179611299635,-0.3489764051081041,10.953759,-2.954619,-3.719938,8.924963,2.9543886,4.1246433
821043,4,0.5302334275489262,0.4606081465738557,-0.5040613154716147,-2.8499763,2.4100642,-5.538435,9.300733,5.636904,4.323427
360732,4,-0.5872320703624524,0.584866208314759,-0.6929945532806495,0.8648883,17.217638,-6.9607196,11.50994,6.2250037,3.567468
183716,2,0.939313726390051,-1.8869046189487724,-0.13076782844040508,11.880879,-13.761164,-2.1282756,3.1961975,12.173973,3.5474463
456716,2,1.375316367024104,-1.8688936642129454,-0.11552765453654427,10.998488,-22.37598,-1.2872778,2.73868,12.749948,2.9334338
111788,4,0.9317321629357066,0.4955910217441325,-0.5027210450491671,3.521373,5.640633,-3.4431236,9.877514,5.0838203,4.0704517
452725,2,1.2236792857714622,-1.86714753980694,-0.055851504368077586,12.245922,-20.334991,-0.012183873,3.0498815,12.651797,3.2039855
428853,2,0.5337300862764639,-1.9371565698708122,-0.3799216909845997,-1.4511135,-16.679768,-4.6455874,0.18753423,11.685434,3.5616672
894111,2,1.0602737481324898,-1.8780490111294126,-0.07122183344526099,11.853608,-16.705744,-0.196296,3.2426243,12.438774,3.5265105
410347,5,1.5001509794834351,-1.1349227080170974,-0.10907565371267543,-7.4705696,-5.787554,16.453936,2.0529401,-4.2129664,3.4518485
485674,4,1.3139336584363526,0.6127282121290767,-0.21103237796876947,19.661737,0.959305,-0.7694934,9.4629755,1.0876851,4.0790725
833801,4,0.18989658534114476,0.5646139575231978,-0.5249463736511634,-0.78583395,7.7135954,-2.9400935,9.803363,6.451097,3.9102032
968671,4,0.6568644052046971,0.5800935610629505,-0.5108300821339631,0.8150264,5.3996277,-3.6052039,9.592926,5.900859,4.0049496
240143,4,-1.3101304413453938,0.48053181420464397,-0.6115745412973598,-12.87841,2.3928812,-10.462764,0.9739186,2.4186893,12.4981365
926250,4,-0.016324073118615046,0.6227535001599335,-0.5064932149090999,-0.5142039,7.835172,-2.5323033,9.79626,6.397534,3.8876994
167670,0,-3.12907209316941,0.5346241939649943,-0.16115272338865227,-18.79718,-0.26655653,10.046055,1.7849015,9.697672,10.755216
958059,2,0.9657544441761353,-1.8790078766359835,-0.0655086564241901,11.847748,-16.774199,-0.07375595,3.2485416,12.45135,3.552201
138449,0,-3.726508381647956,0.3532019382149872,-0.4709533896397794,-28.154953,1.3391577,0.0148005495,4.286096,8.062885,10.824239
348143,4,-1.8898878769059666,0.4125573037065129,-0.5336246379598404,-21.66164,2.25149,-11.3266735,2.2340624,2.1385658,11.848394
831644,4,-1.9107196884289905,0.4090266893629938,-0.5842129477200426,-17.236227,-0.1764303,-12.376488,1.8322295,2.742917,12.252869
547355,4,0.9400557164036418,0.5835114226600344,-0.4178083088436773,8.498433,-4.178445,-6.7630014,9.292618,4.156546,4.292691
934577,0,-3.1660861545068957,0.4119292291889186,-0.17248844658471046,-19.342735,-0.05163075,9.454954,1.866913,9.625194,10.716682
603674,2,1.3721743306534542,-1.8576108254399133,-0.0035823154495052177,15.61939,-15.046325,-1.3009204,3.7183418,12.657022,3.244145
738204,4,0.8521395579059726,0.5728951375097517,-0.4724889658304858,8.074107,9.42299,-2.7621317,10.973887,4.419059,3.5116355
884844,4,0.9287433579784168,0.5155551859120762,-0.4278611360121874,4.706009,-0.32583606,-7.028825,9.218761,4.5533066,4.4283447
871739,5,-1.2653136393860602,-1.2328804888744973,-0.2855100669032216,-6.994302,-6.5492954,1.3484372,4.792565,9.420757,16.538044
800571,4,1.0015546464979994,0.6139065345312589,-0.3970771988813842,8.478915,2.1264732,-4.740589,9.629488,3.756704,4.2428837
315848,4,0.618908237834438,0.4362327407053275,-0.4757112038951869,0.9535302,-0.11135291,-8.256225,9.309056,5.3841987,4.2979956
847357,4,0.9868548155395656,0.4926495434832597,-0.2676168680149679,11.066587,-2.4386418,0.89297086,9.178754,2.1138306,3.8492959
395511,4,0.1077781089909577,0.5562462434035031,-0.5553224445680122,-2.671042,7.4763303,-5.292004,10.016146,6.667424,3.9183195
387523,4,1.0185822359022618,0.7306472703933884,-0.1871300928075545,20.575727,-1.5744939,1.0515836,9.149677,0.8698045,3.9858847
631200,4,0.9096743424900455,0.6888209631031489,-0.49703277297205994,5.51084,2.892117,-1.7747735,9.493324,4.3806224,4.362418
324364,2,0.9124592161009919,-1.8813884188775158,-0.07365703210179533,11.368774,-16.954096,-0.21635829,3.1435292,12.377079,3.5760813
879601,2,0.8100001566374091,-1.8829547516820204,-0.08254231400318264,12.161325,-13.777678,-1.9989908,3.2593598,12.241207,3.5120347
995128,2,1.0277892170139622,-1.8738022108230779,-0.04884137048311307,12.317049,-17.546757,-0.038500715,3.2637904,12.5064,3.4186857
617516,4,0.19300286313758308,0.5556840149837456,-0.5240294448360043,-0.33410832,7.558819,-4.016883,9.950809,6.471421,3.9740362
958491,4,1.2384303741793043,0.5963899155029948,-0.5740172541545508,10.609585,13.637956,-3.0222557,11.967812,4.0907817,3.189282
496675,4,-0.1734206008095542,0.5388534839657982,-0.5686890239655811,-1.5808399,10.011551,-4.829071,10.530122,6.793327,3.7494717
871188,2,-0.24164604302193526,-1.9399623387726044,-0.3425253723682254,-2.1404076,-22.834715,-0.94002384,0.14485045,12.3045225,3.074652
206328,4,0.6838280839106065,0.6498677394808923,-0.41387704186801977,5.5940657,-0.7699431,-4.188571,9.147801,4.242558,4.130099
303207,4,-1.0571712404801408,0.5891189143913218,-0.5362049773009739,-16.420904,6.6223,-8.557402,1.3400319,1.3342584,11.857285
615854,4,0.6788047506927402,0.6466332675470385,-0.4077846908534312,3.2534986,-3.454567,-3.616327,8.702596,4.446823,4.07819
833547,4,-2.476701454025811,0.5597243577495,-0.5757469787265662,-16.722681,-2.4245944,-12.426177,1.8693875,2.8985105,12.524129
428376,4,0.5354854375186667,0.4777760234110915,-0.5163135678011077,-0.991516,4.056906,-6.4352665,9.589396,5.8957114,4.306357
